step,train_loss,val_loss,lr,grad_norm
129200,0.081419,,1.00e-05,0.2882
129300,0.095449,,1.00e-05,0.2519
129400,0.095594,,1.00e-05,0.2795
129500,0.097144,,1.00e-05,0.2201
129600,0.086210,,1.00e-05,0.2322
129700,0.101260,,1.00e-05,0.2436
129800,0.106451,,1.00e-05,0.2673
129900,0.087146,,1.00e-05,0.2760
130000,0.095242,,1.00e-05,0.2658
130000,,0.139425,,
130100,0.125746,,1.00e-05,0.2314
130200,0.109504,,1.00e-05,0.1866
130300,0.143702,,1.00e-05,0.1893
130400,0.144192,,1.00e-05,0.2302
130500,0.078192,,1.00e-05,0.2475
130600,0.134647,,1.00e-05,0.2342
130700,0.091600,,1.00e-05,0.2449
130800,0.085679,,1.00e-05,0.2743
130900,0.124558,,1.00e-05,0.2801
131000,0.155177,,1.00e-05,0.2140
131100,0.109217,,1.00e-05,0.2588
131200,0.090997,,1.00e-05,0.2685
131300,0.107555,,1.00e-05,0.2555
131400,0.110592,,1.00e-05,0.2234
131500,0.163133,,1.00e-05,0.1939
131600,0.110539,,1.00e-05,0.2010
131700,0.134844,,1.00e-05,0.2386
131800,0.115578,,1.00e-05,0.2553
131900,0.171985,,1.00e-05,0.2188
132000,0.111030,,1.00e-05,0.2387
132000,,0.132433,,
132100,0.125911,,1.00e-05,0.2330
132200,0.118922,,1.00e-05,0.2324
132300,0.108023,,1.00e-05,0.2231
132400,0.138142,,1.00e-05,0.2028
132500,0.118116,,1.00e-05,0.2253
132600,0.086574,,1.00e-05,0.2687
132700,0.092251,,1.00e-05,0.2383
132800,0.089139,,1.00e-05,0.2250
132900,0.142783,,1.00e-05,0.2209
133000,0.136377,,1.00e-05,0.2533
133100,0.124425,,1.00e-05,0.2116
133200,0.106313,,1.00e-05,0.2266
133300,0.100491,,1.00e-05,0.2551
133400,0.118071,,1.00e-05,0.2189
133500,0.118993,,1.00e-05,0.2284
133600,0.093228,,1.00e-05,0.2040
133700,0.093081,,1.00e-05,0.2617
133800,0.104806,,1.00e-05,0.2796
133900,0.108765,,1.00e-05,0.1969
134000,0.126770,,1.00e-05,0.2418
134000,,0.139457,,
134100,0.129771,,1.00e-05,0.2165
134200,0.099198,,1.00e-05,0.2691
134300,0.115640,,1.00e-05,0.2314
134400,0.130531,,1.00e-05,0.2337
134500,0.109961,,1.00e-05,0.2546
134600,0.090000,,1.00e-05,0.2620
134700,0.109422,,1.00e-05,0.2295
134800,0.155104,,1.00e-05,0.2059
134900,0.103351,,1.00e-05,0.2752
135000,0.122802,,1.00e-05,0.2546
135100,0.089615,,1.00e-05,0.2338
135200,0.110248,,1.00e-05,0.1874
135300,0.126338,,1.00e-05,0.2249
135400,0.097942,,1.00e-05,0.2424
135500,0.133926,,1.00e-05,0.2604
135600,0.147522,,1.00e-05,0.2196
135700,0.167437,,1.00e-05,0.1888
135800,0.103140,,1.00e-05,0.2280
135900,0.123292,,1.00e-05,0.2171
136000,0.086411,,1.00e-05,0.2558
136000,,0.128366,,
136100,0.088295,,1.00e-05,0.2193
136200,0.128172,,1.00e-05,0.2469
136300,0.124108,,1.00e-05,0.2621
136400,0.102684,,1.00e-05,0.2609
136500,0.097775,,1.00e-05,0.2234
136600,0.086321,,1.00e-05,0.3008
136700,0.120207,,1.00e-05,0.2141
136800,0.112804,,1.00e-05,0.2148
136900,0.106415,,1.00e-05,0.2592
137000,0.074599,,1.00e-05,0.2674
137100,0.088866,,1.00e-05,0.1911
137200,0.101339,,1.00e-05,0.2404
137300,0.082246,,1.00e-05,0.2530
137400,0.100818,,1.00e-05,0.2137
137500,0.116809,,1.00e-05,0.2298
137600,0.093212,,1.00e-05,0.2228
137700,0.138789,,1.00e-05,0.2279
137800,0.091467,,1.00e-05,0.2584
137900,0.187639,,1.00e-05,0.1797
138000,0.092709,,1.00e-05,0.2620
138000,,0.138711,,
138100,0.110549,,1.00e-05,0.2607
138200,0.116055,,1.00e-05,0.2096
138300,0.068709,,1.00e-05,0.2568
138400,0.125849,,1.00e-05,0.2078
138500,0.101204,,1.00e-05,0.2253
138600,0.092051,,1.00e-05,0.2686
138700,0.147118,,1.00e-05,0.2009
138800,0.121874,,1.00e-05,0.1926
138900,0.119403,,1.00e-05,0.2483
139000,0.086776,,1.00e-05,0.2203
139100,0.129705,,1.00e-05,0.1968
139200,0.092993,,1.00e-05,0.1902
139300,0.098206,,1.00e-05,0.2710
139400,0.120088,,1.00e-05,0.2390
139500,0.102537,,1.00e-05,0.2659
139600,0.142905,,1.00e-05,0.2311
139700,0.145889,,1.00e-05,0.2739
139800,0.097532,,1.00e-05,0.2366
139900,0.122038,,1.00e-05,0.1961
140000,0.149225,,1.00e-05,0.2033
140000,,0.144274,,
140100,0.122758,,1.00e-05,0.2116
140200,0.141324,,1.00e-05,0.1977
140300,0.165227,,1.00e-05,0.2280
140400,0.106044,,1.00e-05,0.2450
140500,0.127999,,1.00e-05,0.2728
140600,0.106089,,1.00e-05,0.2325
140700,0.122390,,1.00e-05,0.2735
140800,0.145416,,1.00e-05,0.2125
140900,0.082029,,1.00e-05,0.2746
141000,0.081368,,1.00e-05,0.3314
141100,0.102778,,1.00e-05,0.2183
141200,0.081937,,1.00e-05,0.2286
141300,0.118823,,1.00e-05,0.2131
141400,0.100207,,1.00e-05,0.2702
141500,0.117744,,1.00e-05,0.2515
141600,0.122684,,1.00e-05,0.2539
141700,0.082907,,1.00e-05,0.2454
141800,0.129837,,1.00e-05,0.2564
141900,0.097915,,1.00e-05,0.2075
142000,0.107869,,1.00e-05,0.2407
142000,,0.140270,,
142100,0.103312,,1.00e-05,0.2930
142200,0.057965,,1.00e-05,0.2842
142300,0.081914,,1.00e-05,0.2231
142400,0.095608,,1.00e-05,0.2421
142500,0.114179,,1.00e-05,0.2288
142600,0.091738,,1.00e-05,0.2297
142700,0.147483,,1.00e-05,0.2164
142800,0.104257,,1.00e-05,0.2420
142900,0.090783,,1.00e-05,0.2633
143000,0.100292,,1.00e-05,0.2325
143100,0.120449,,1.00e-05,0.2102
143200,0.121707,,1.00e-05,0.1976
143300,0.081059,,1.00e-05,0.2398
143400,0.093966,,1.00e-05,0.2345
143500,0.130077,,1.00e-05,0.2372
143600,0.132931,,1.00e-05,0.2421
143700,0.118752,,1.00e-05,0.2083
143800,0.154891,,1.00e-05,0.2119
143900,0.131075,,1.00e-05,0.2479
144000,0.138462,,1.00e-05,0.2060
144000,,0.135513,,
144100,0.143041,,1.00e-05,0.2238
144200,0.164650,,1.00e-05,0.1869
144300,0.110585,,1.00e-05,0.2325
144400,0.071693,,1.00e-05,0.2345
144500,0.126553,,1.00e-05,0.2452
144600,0.115850,,1.00e-05,0.2638
144700,0.104467,,1.00e-05,0.2550
144800,0.112751,,1.00e-05,0.2296
144900,0.095831,,1.00e-05,0.2255
145000,0.122294,,1.00e-05,0.2395
145100,0.094709,,1.00e-05,0.2333
145200,0.117446,,1.00e-05,0.1897
145300,0.109205,,1.00e-05,0.2159
145400,0.096252,,1.00e-05,0.2461
145500,0.083760,,1.00e-05,0.2317
145600,0.131230,,1.00e-05,0.2155
145700,0.085893,,1.00e-05,0.2763
145800,0.127115,,1.00e-05,0.2365
145900,0.073254,,1.00e-05,0.2692
146000,0.133529,,1.00e-05,0.2165
146000,,0.142446,,
146100,0.142031,,1.00e-05,0.2424
146200,0.127001,,1.00e-05,0.2577
146300,0.127046,,1.00e-05,0.2499
146400,0.126994,,1.00e-05,0.2360
146500,0.095369,,1.00e-05,0.2116
146600,0.114901,,1.00e-05,0.3112
146700,0.116118,,1.00e-05,0.2704
146800,0.127354,,1.00e-05,0.2341
146900,0.118284,,1.00e-05,0.2264
147000,0.129931,,1.00e-05,0.2207
147100,0.154020,,1.00e-05,0.1987
147200,0.097738,,1.00e-05,0.2716
147300,0.118655,,1.00e-05,0.1950
147400,0.103535,,1.00e-05,0.2208
147500,0.118962,,1.00e-05,0.2193
147600,0.086337,,1.00e-05,0.2466
147700,0.110642,,1.00e-05,0.2142
147800,0.173022,,1.00e-05,0.1968
147900,0.133026,,1.00e-05,0.2298
148000,0.099725,,1.00e-05,0.2651
148000,,0.133343,,
148100,0.146353,,1.00e-05,0.2072
148200,0.143878,,1.00e-05,0.2289
148300,0.151797,,1.00e-05,0.2108
148400,0.107836,,1.00e-05,0.2722
148500,0.093921,,1.00e-05,0.2591
148600,0.129896,,1.00e-05,0.2282
148700,0.156849,,1.00e-05,0.2555
148800,0.099440,,1.00e-05,0.2327
148900,0.091546,,1.00e-05,0.2113
149000,0.106304,,1.00e-05,0.2196
149100,0.092566,,1.00e-05,0.2325
149200,0.106074,,1.00e-05,0.2324
149300,0.107791,,1.00e-05,0.2580
149400,0.101814,,1.00e-05,0.2695
149500,0.099289,,1.00e-05,0.2518
149600,0.126783,,1.00e-05,0.1772
149700,0.153135,,1.00e-05,0.1963
149800,0.142558,,1.00e-05,0.2466
149900,0.111331,,1.00e-05,0.2144
150000,,0.129587,,
